SN: 20240001,,,,,,,,,,,,
Software version: 3.0,,,,,,,,,,,,
,,,,,,,,,,,,
millis,stampunix,datetime,RH,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle
101999,1721635289, 2024/7/22 8:1:29,73.6,22.9,258.19,1819.5,3808.59,0,0,0,50,1
103999,1721635291, 2024/7/22 8:1:31,73.58,22.93,259.31,1820.06,3808.59,0,0,0,51,1
105999,1721635293, 2024/7/22 8:1:33,73.56,22.95,260.44,1820.81,3803.71,0,0,0,52,1
108000,1721635295, 2024/7/22 8:1:35,73.5,22.97,261.38,1821.56,3803.71,0,0,0,53,1
110000,1721635297, 2024/7/22 8:1:37,73.49,23,262.5,1822.13,3803.71,0,0,0,54,1
111998,1721635299, 2024/7/22 8:1:39,73.47,23.01,263.63,1822.88,3813.48,0,0,0,55,1
113999,1721635301, 2024/7/22 8:1:41,73.44,23.03,264.75,1823.63,3813.48,0,0,0,56,1
115999,1721635303, 2024/7/22 8:1:43,73.45,23.03,265.69,1824.19,3803.71,0,0,0,57,1
117999,1721635305, 2024/7/22 8:1:45,73.39,23.04,266.81,1824.94,3808.59,0,0,0,58,1
119999,1721635307, 2024/7/22 8:1:47,73.34,23.06,267.56,1825.69,3798.83,0,0,0,59,1
121999,1721635309, 2024/7/22 8:1:49,73.26,23.07,268.69,1826.25,3808.59,0,0,0,60,1
123999,1721635311, 2024/7/22 8:1:51,73.07,23.09,269.63,1827,3803.71,0,0,0,61,1
125999,1721635313, 2024/7/22 8:1:53,72.99,23.11,270.56,1827.56,3808.59,0,0,0,62,1
127998,1721635315, 2024/7/22 8:1:55,72.88,23.13,271.5,1828.5,3808.59,0,0,0,63,1
129998,1721635317, 2024/7/22 8:1:57,72.81,23.14,272.44,1829.25,3798.83,0,0,0,64,1
131999,1721635319, 2024/7/22 8:1:59,72.74,23.18,273.19,1829.81,3803.71,0,0,0,65,1
133999,1721635321, 2024/7/22 8:2:1,72.69,23.19,274.13,1830.56,3813.48,0,0,0,66,1
135999,1721635323, 2024/7/22 8:2:3,72.7,23.18,274.88,1831.13,3808.59,0,0,0,67,1
137999,1721635325, 2024/7/22 8:2:5,72.64,23.21,275.81,1831.88,3813.48,0,0,0,68,1
139999,1721635327, 2024/7/22 8:2:7,72.59,23.22,276.56,1832.63,3803.71,0,0,0,69,1
142000,1721635329, 2024/7/22 8:2:9,72.49,23.22,277.31,1833.19,3808.59,0,0,0,70,1
143998,1721635331, 2024/7/22 8:2:11,72.47,23.27,278.25,1833.94,3808.59,0,0,0,71,1
145999,1721635333, 2024/7/22 8:2:13,72.41,23.29,278.81,1834.69,3808.59,0,0,0,72,1
147999,1721635335, 2024/7/22 8:2:15,72.37,23.28,279.75,1835.44,3808.59,0,0,0,73,1
149999,1721635337, 2024/7/22 8:2:17,72.34,23.32,280.5,1836.19,3808.59,0,0,0,74,1
151999,1721635339, 2024/7/22 8:2:19,72.35,23.33,281.25,1836.75,3808.59,0,0,0,75,1
153999,1721635341, 2024/7/22 8:2:21,72.32,23.34,282,1837.5,3803.71,0,0,0,76,1
155999,1721635343, 2024/7/22 8:2:23,72.27,23.37,282.56,1837.88,3813.48,0,0,0,77,1
157999,1721635345, 2024/7/22 8:2:25,72.17,23.38,283.31,1838.81,3808.59,0,0,0,78,1
159998,1721635347, 2024/7/22 8:2:27,72.1,23.4,284.06,1839.38,3813.48,0,0,0,79,1
161999,1721635349, 2024/7/22 8:2:29,72.05,23.43,284.63,1839.94,3803.71,0,0,0,80,1
163999,1721635351, 2024/7/22 8:2:31,71.99,23.45,285.56,1841.06,3789.06,0,22.61,0,81,1
165999,1721635353, 2024/7/22 8:2:33,71.92,23.45,286.31,1841.81,3701.17,0,22.61,0,82,1
167999,1721635355, 2024/7/22 8:2:35,71.85,23.47,286.88,1842.38,3701.17,0,22.61,0,83,1
169999,1721635357, 2024/7/22 8:2:37,71.81,23.5,287.44,1842.94,3701.17,0,22.61,0,84,1
172000,1721635359, 2024/7/22 8:2:39,71.73,23.5,288,1843.5,3701.17,0,22.61,0,85,1
173999,1721635361, 2024/7/22 8:2:41,71.76,23.52,288.56,1844.25,3701.17,0,22.61,0,86,1
176000,1721635363, 2024/7/22 8:2:43,71.85,23.58,289.31,1845,3701.17,0,22.61,0,87,1
177998,1721635365, 2024/7/22 8:2:45,71.91,23.58,289.5,1845,3813.48,0,22.61,0,88,1
179999,1721635367, 2024/7/22 8:2:47,72,23.58,290.06,1845.94,3808.59,0,22.61,0,89,1
181998,1721635369, 2024/7/22 8:2:49,71.98,23.61,290.63,1846.13,3808.59,0,22.61,0,90,1
184000,1721635371, 2024/7/22 8:2:51,71.78,23.63,291.19,1846.88,3808.59,70.41,22.61,477,91,1
185999,1721635373, 2024/7/22 8:2:53,71.56,23.65,291.56,1847.25,3813.48,70.41,22.61,477,92,1
187999,1721635375, 2024/7/22 8:2:55,71.38,23.65,292.13,1848.19,3803.71,70.41,22.61,477,93,1
190000,1721635377, 2024/7/22 8:2:57,71.34,23.68,292.69,1848.75,3798.83,70.41,22.61,477,94,1
192000,1721635379, 2024/7/22 8:2:59,71.31,23.69,293.25,1849.31,3803.71,70.41,22.61,477,95,1
193999,1721635381, 2024/7/22 8:3:1,71.26,23.74,293.81,1849.88,3803.71,70.41,22.61,477,96,1
195999,1721635384, 2024/7/22 8:3:4,71.19,23.75,294.38,1850.63,3808.59,70.41,22.61,477,97,1
197999,1721635386, 2024/7/22 8:3:6,71.08,23.76,294.75,1851.19,3803.71,70.41,22.61,477,98,1
200000,1721635388, 2024/7/22 8:3:8,70.94,23.78,295.31,1851.75,3808.59,70.41,22.61,477,99,1
202000,1721635390, 2024/7/22 8:3:10,70.89,23.79,295.88,1852.31,3803.71,70.41,22.61,477,100,1
203999,1721635392, 2024/7/22 8:3:12,70.82,23.84,296.25,1853.06,3808.59,70.41,22.61,477,101,1
205999,1721635394, 2024/7/22 8:3:14,70.8,23.85,296.81,1853.63,3808.59,70.41,22.61,477,102,1
207998,1721635396, 2024/7/22 8:3:16,70.78,23.85,297.19,1854.19,3813.48,70.41,22.61,477,103,1
209999,1721635398, 2024/7/22 8:3:18,70.76,23.88,297.56,1854.94,3803.71,70.41,22.61,477,104,1
211999,1721635400, 2024/7/22 8:3:20,70.7,23.88,298.13,1855.5,3808.59,70.41,22.61,477,105,1
213999,1721635402, 2024/7/22 8:3:22,70.6,23.91,298.5,1856.06,3808.59,70.41,22.61,477,106,1
215999,1721635404, 2024/7/22 8:3:24,70.51,23.93,298.88,1856.63,3803.71,70.41,22.61,477,107,1
217999,1721635406, 2024/7/22 8:3:26,70.42,23.95,299.44,1857.38,3803.71,70.41,22.61,477,108,1
219999,1721635408, 2024/7/22 8:3:28,70.32,23.96,299.81,1857.94,3798.83,70.41,22.61,477,109,1
221999,1721635410, 2024/7/22 8:3:30,70.26,23.97,300.19,1858.5,3808.59,70.41,22.61,477,110,1
224000,1721635412, 2024/7/22 8:3:32,70.23,24.02,300.56,1858.88,3808.59,70.41,22.61,477,111,1
225998,1721635414, 2024/7/22 8:3:34,70.19,24.03,301.13,1859.44,3808.59,70.41,22.61,477,112,1
227999,1721635416, 2024/7/22 8:3:36,70.11,24.05,301.5,1860.19,3803.71,70.41,22.61,477,113,1
229999,1721635418, 2024/7/22 8:3:38,70.05,24.05,301.88,1860.56,3808.59,70.41,22.61,477,114,1
232000,1721635420, 2024/7/22 8:3:40,70,24.08,302.25,1861.13,3803.71,70.41,22.61,477,115,1
233999,1721635422, 2024/7/22 8:3:42,69.96,24.11,302.63,1861.69,3808.59,70.41,22.61,477,116,1
236000,1721635424, 2024/7/22 8:3:44,69.93,24.12,303,1862.44,3808.59,70.41,22.61,477,117,1
237999,1721635426, 2024/7/22 8:3:46,69.95,24.15,303.38,1862.81,3813.48,70.41,22.61,477,118,1
239998,1721635428, 2024/7/22 8:3:48,69.9,24.16,303.56,1863.38,3803.71,70.41,22.61,477,119,1
241999,1721635430, 2024/7/22 8:3:50,69.84,24.19,303.94,1863.75,3803.71,70.41,22.61,477,120,1
243999,1721635432, 2024/7/22 8:3:52,69.82,24.18,304.31,1864.31,3808.59,70.41,22.61,477,121,1
246000,1721635434, 2024/7/22 8:3:54,69.79,24.22,304.69,1864.88,3803.71,70.41,22.61,477,122,1
247999,1721635436, 2024/7/22 8:3:56,69.79,24.24,305.06,1865.25,3803.71,70.41,22.61,477,123,1
249999,1721635438, 2024/7/22 8:3:58,69.77,24.26,305.63,1866,3803.71,70.41,22.61,477,124,1
251999,1721635440, 2024/7/22 8:4:0,69.77,24.28,305.63,1866.38,3808.59,70.41,22.61,477,125,1
253999,1721635442, 2024/7/22 8:4:2,69.78,24.29,306.19,1867.13,3808.59,70.41,22.61,477,126,1
256000,1721635444, 2024/7/22 8:4:4,69.73,24.31,306.56,1867.5,3813.48,70.41,22.61,477,127,1
257999,1721635446, 2024/7/22 8:4:6,69.7,24.33,306.75,1868.06,3813.48,70.41,22.61,477,128,1
259999,1721635448, 2024/7/22 8:4:8,69.66,24.35,306.94,1868.63,3808.59,70.41,22.61,477,129,1
261999,1721635450, 2024/7/22 8:4:10,69.6,24.38,307.31,1869,3803.71,70.41,22.61,477,130,1
263999,1721635452, 2024/7/22 8:4:12,69.54,24.4,307.69,1869.56,3808.59,70.41,22.61,477,131,1
265999,1721635454, 2024/7/22 8:4:14,69.45,24.43,307.88,1870.13,3808.59,70.41,22.61,477,132,1
267999,1721635456, 2024/7/22 8:4:16,69.4,24.44,308.25,1870.5,3803.71,70.41,22.61,477,133,1
269999,1721635458, 2024/7/22 8:4:18,69.36,24.45,308.44,1871.06,3808.59,70.41,22.61,477,134,1
271998,1721635460, 2024/7/22 8:4:20,69.38,24.47,308.81,1871.44,3813.48,70.41,22.61,477,135,1
273999,1721635462, 2024/7/22 8:4:22,69.38,24.51,309.19,1871.81,3808.59,70.41,22.61,477,136,1
275999,1721635464, 2024/7/22 8:4:24,69.26,24.52,309.38,1872.56,3813.48,70.41,22.61,477,137,1
277999,1721635466, 2024/7/22 8:4:26,69.17,24.53,309.56,1872.94,3808.59,70.41,22.61,477,138,1
280000,1721635468, 2024/7/22 8:4:28,69.1,24.55,309.94,1873.31,3813.48,70.41,22.61,477,139,1
281999,1721635470, 2024/7/22 8:4:30,69.08,24.56,310.13,1873.88,3803.71,70.41,22.61,477,140,1
283999,1721635472, 2024/7/22 8:4:32,68.88,24.57,310.5,1874.06,3803.71,70.41,22.61,477,141,1
285999,1721635474, 2024/7/22 8:4:34,68.73,24.61,310.69,1874.63,3803.71,70.41,22.61,477,142,1
287998,1721635476, 2024/7/22 8:4:36,68.63,24.63,310.88,1874.81,3813.48,70.41,22.61,477,143,1
289998,1721635478, 2024/7/22 8:4:38,68.58,24.66,311.06,1875.56,3808.59,70.41,22.61,477,144,1
292000,1721635480, 2024/7/22 8:4:40,68.56,24.65,311.44,1875.94,3808.59,70.41,22.61,477,145,1
293999,1721635482, 2024/7/22 8:4:42,68.56,24.68,311.63,1876.13,3808.59,70.41,22.61,477,146,1
295999,1721635484, 2024/7/22 8:4:44,68.51,24.68,311.81,1876.5,3803.71,70.41,22.61,477,147,1
298000,1721635486, 2024/7/22 8:4:46,68.45,24.72,312.19,1877.06,3803.71,70.41,22.61,477,148,1
299999,1721635488, 2024/7/22 8:4:48,68.36,24.74,312.38,1877.63,3803.71,70.41,22.61,477,149,1
301999,1721635490, 2024/7/22 8:4:50,68.29,24.77,312.56,1878,3803.71,70.41,22.61,477,150,1
303998,1721635492, 2024/7/22 8:4:52,68.25,24.78,312.75,1878.38,3808.59,70.41,22.61,477,151,1
305999,1721635494, 2024/7/22 8:4:54,68.22,24.8,312.94,1878.94,3803.71,70.41,22.61,477,152,1
307999,1721635496, 2024/7/22 8:4:56,68.2,24.81,313.13,1879.31,3808.59,70.41,22.61,477,153,1
309999,1721635498, 2024/7/22 8:4:58,68.11,24.83,313.5,1879.88,3803.71,70.41,22.61,477,154,1
311999,1721635500, 2024/7/22 8:5:0,67.95,24.87,313.69,1880.25,3808.59,70.41,22.61,477,155,1
313999,1721635502, 2024/7/22 8:5:2,67.84,24.87,313.88,1880.63,3803.71,70.41,22.61,477,156,1
316000,1721635504, 2024/7/22 8:5:4,67.72,24.88,314.06,1881.19,3808.59,70.41,22.61,477,157,1
317999,1721635506, 2024/7/22 8:5:6,67.58,24.92,314.25,1881.38,3803.71,70.41,22.61,477,158,1
319998,1721635508, 2024/7/22 8:5:8,67.34,24.93,314.44,1881.75,3808.59,70.41,22.61,477,159,1
321999,1721635510, 2024/7/22 8:5:10,67.2,24.94,314.63,1882.13,3808.59,70.41,22.61,477,160,1
323999,1721635512, 2024/7/22 8:5:12,67.11,24.96,314.81,1882.69,3803.71,70.41,22.61,477,161,1
325999,1721635514, 2024/7/22 8:5:14,67.07,24.99,315.19,1882.88,3803.71,70.41,22.61,477,162,1
327999,1721635516, 2024/7/22 8:5:16,66.91,24.98,315.19,1883.25,3813.48,70.41,22.61,477,163,1
329999,1721635518, 2024/7/22 8:5:18,66.8,25.03,315.38,1883.63,3803.71,70.41,22.61,477,164,1
331999,1721635520, 2024/7/22 8:5:20,66.76,25.02,315.75,1884,3803.71,70.41,22.61,477,165,1
333999,1721635522, 2024/7/22 8:5:22,66.72,25.04,315.94,1884.38,3803.71,70.41,22.61,477,166,1
335998,1721635524, 2024/7/22 8:5:24,66.72,25.08,316.13,1884.75,3808.59,70.41,22.61,477,167,1
337999,1721635526, 2024/7/22 8:5:26,66.73,25.07,316.31,1885.31,3803.71,70.41,22.61,477,168,1
339999,1721635528, 2024/7/22 8:5:28,66.77,25.1,316.5,1885.88,3803.71,70.41,22.61,477,169,1
341999,1721635530, 2024/7/22 8:5:30,66.86,25.11,316.5,1886.25,3803.71,70.41,22.61,477,170,1
343999,1721635532, 2024/7/22 8:5:32,66.9,25.14,317.25,1886.81,3798.83,70.41,24.05,477,171,1
345999,1721635534, 2024/7/22 8:5:34,66.83,25.16,317.25,1887.19,3686.52,70.41,24.05,477,172,1
348000,1721635536, 2024/7/22 8:5:36,66.71,25.17,317.44,1887.56,3701.17,70.41,24.05,477,173,1
349999,1721635538, 2024/7/22 8:5:38,66.58,25.18,317.63,1887.94,3701.17,70.41,24.05,477,174,1
352000,1721635540, 2024/7/22 8:5:40,66.52,25.21,317.81,1888.13,3701.17,70.41,24.05,477,175,1
353998,1721635542, 2024/7/22 8:5:42,66.52,25.24,318,1888.69,3701.17,70.41,24.05,477,176,1
355999,1721635544, 2024/7/22 8:5:44,66.56,25.25,318.19,1889.06,3701.17,70.41,24.05,477,177,1
358000,1721635546, 2024/7/22 8:5:46,66.59,25.29,318,1888.88,3808.59,70.41,24.05,477,178,1
359999,1721635548, 2024/7/22 8:5:48,66.48,25.27,318.19,1889.25,3813.48,70.41,24.05,477,179,1
361999,1721635550, 2024/7/22 8:5:50,66.42,25.3,318.38,1889.63,3803.71,70.41,24.05,477,180,1
363999,1721635552, 2024/7/22 8:5:52,66.4,25.29,318.38,1890,3803.71,65.38,24.05,477,181,1
365999,1721635554, 2024/7/22 8:5:54,66.35,25.32,318.56,1890.38,3813.48,65.38,24.05,477,182,1
367998,1721635556, 2024/7/22 8:5:56,66.42,25.35,318.75,1890.56,3813.48,65.38,24.05,477,183,1
369998,1721635558, 2024/7/22 8:5:58,66.53,25.37,318.75,1890.75,3808.59,65.38,24.05,477,184,1
372000,1721635560, 2024/7/22 8:6:0,66.65,25.39,318.94,1890.94,3808.59,65.38,24.05,477,185,1
373999,1721635562, 2024/7/22 8:6:2,66.6,25.38,319.13,1891.5,3808.59,65.38,24.05,477,186,1
375999,1721635564, 2024/7/22 8:6:4,66.57,25.42,319.13,1891.69,3808.59,65.38,24.05,477,187,1
377999,1721635566, 2024/7/22 8:6:6,66.58,25.44,319.31,1892.06,3813.48,65.38,24.05,477,188,1
380000,1721635568, 2024/7/22 8:6:8,66.58,25.46,319.5,1892.44,3808.59,65.38,24.05,477,189,1
382000,1721635570, 2024/7/22 8:6:10,66.54,25.48,319.5,1892.63,3813.48,65.38,24.05,477,190,1
383998,1721635572, 2024/7/22 8:6:12,66.45,25.49,319.69,1892.81,3813.48,65.38,24.05,477,191,1
385999,1721635574, 2024/7/22 8:6:14,66.55,25.5,319.88,1893.19,3808.59,65.38,24.05,477,192,1
387998,1721635576, 2024/7/22 8:6:16,66.66,25.53,319.88,1893.56,3803.71,65.38,24.05,477,193,1
389999,1721635578, 2024/7/22 8:6:18,66.71,25.54,319.88,1893.75,3808.59,65.38,24.05,477,194,1
391999,1721635580, 2024/7/22 8:6:20,66.63,25.51,320.06,1893.94,3813.48,65.38,24.05,477,195,1
393999,1721635582, 2024/7/22 8:6:22,66.27,25.57,320.25,1894.31,3808.59,65.38,24.05,477,196,1
395999,1721635584, 2024/7/22 8:6:24,66.14,25.57,320.25,1894.69,3803.71,65.38,24.05,477,197,1
397999,1721635586, 2024/7/22 8:6:26,66.02,25.62,320.25,1895.06,3803.71,65.38,24.05,477,198,1
399998,1721635588, 2024/7/22 8:6:28,65.97,25.61,320.63,1895.25,3808.59,65.38,24.05,477,199,1
401999,1721635590, 2024/7/22 8:6:30,65.84,25.62,320.63,1895.63,3808.59,65.38,24.05,477,200,1
403999,1721635592, 2024/7/22 8:6:32,65.78,25.65,320.63,1896,3803.71,65.38,24.05,477,201,1
405999,1721635594, 2024/7/22 8:6:34,65.54,25.64,320.81,1896.38,3803.71,65.38,24.05,477,202,1
407999,1721635596, 2024/7/22 8:6:36,65.26,25.68,321,1896.56,3808.59,65.38,24.05,477,203,1
409999,1721635598, 2024/7/22 8:6:38,65.06,25.69,321,1896.94,3808.59,65.38,24.05,477,204,1
412000,1721635600, 2024/7/22 8:6:40,65.01,25.69,321.19,1897.31,3808.59,65.38,24.05,477,205,1
413999,1721635602, 2024/7/22 8:6:42,65.05,25.72,321.19,1897.5,3813.48,65.38,24.05,477,206,1
416000,1721635604, 2024/7/22 8:6:44,65.07,25.76,321.38,1897.88,3813.48,65.38,24.05,477,207,1
417998,1721635606, 2024/7/22 8:6:46,64.95,25.76,321.38,1897.88,3808.59,65.38,24.05,477,208,1
419999,1721635608, 2024/7/22 8:6:48,64.86,25.74,321.56,1898.06,3808.59,65.38,24.05,477,209,1
421999,1721635610, 2024/7/22 8:6:50,64.9,25.77,321.56,1898.44,3808.59,65.38,24.05,477,210,1
423999,1721635612, 2024/7/22 8:6:52,64.98,25.8,321.75,1898.63,3803.71,65.38,24.05,477,211,1
426000,1721635614, 2024/7/22 8:6:54,64.98,25.82,321.75,1898.63,3808.59,65.38,24.05,477,212,1
427999,1721635616, 2024/7/22 8:6:56,64.85,25.83,321.94,1899.19,3813.48,65.38,24.05,477,213,1
429999,1721635618, 2024/7/22 8:6:58,64.79,25.86,321.94,1899.38,3808.59,65.38,24.05,477,214,1
431998,1721635620, 2024/7/22 8:7:0,64.76,25.88,322.13,1899.75,3813.48,65.38,24.05,477,215,1
433998,1721635622, 2024/7/22 8:7:2,64.71,25.9,322.31,1900.13,3808.59,65.38,24.05,477,216,1
436000,1721635624, 2024/7/22 8:7:4,64.71,25.91,322.31,1900.31,3808.59,65.38,24.05,477,217,1
438000,1721635626, 2024/7/22 8:7:6,64.7,25.92,322.31,1900.69,3813.48,65.38,24.05,477,218,1
439999,1721635628, 2024/7/22 8:7:8,64.64,25.95,322.5,1901.06,3808.59,65.38,24.05,477,219,1
441999,1721635630, 2024/7/22 8:7:10,64.33,25.96,322.5,1901.06,3813.48,65.38,24.05,477,220,1
443999,1721635632, 2024/7/22 8:7:12,64.08,25.96,322.5,1901.44,3808.59,65.38,24.05,477,221,1
445999,1721635634, 2024/7/22 8:7:14,64,25.99,322.69,1901.44,3813.48,65.38,24.05,477,222,1
448000,1721635636, 2024/7/22 8:7:16,63.76,26.01,322.69,1901.81,3803.71,65.38,24.05,477,223,1
449999,1721635638, 2024/7/22 8:7:18,63.54,26.02,322.69,1901.81,3813.48,65.38,24.05,477,224,1
451999,1721635640, 2024/7/22 8:7:20,63.47,26,322.69,1902.19,3803.71,65.38,24.05,477,225,1
453999,1721635642, 2024/7/22 8:7:22,63.29,26.05,322.69,1902.19,3808.59,65.38,24.05,477,226,1
455998,1721635644, 2024/7/22 8:7:24,63.2,26.05,322.69,1902.56,3808.59,65.38,24.05,477,227,1
457999,1721635646, 2024/7/22 8:7:26,63.17,26.08,322.69,1902.75,3808.59,65.38,24.05,477,228,1
459999,1721635648, 2024/7/22 8:7:28,63.22,26.09,322.88,1902.94,3803.71,65.38,24.05,477,229,1
461999,1721635650, 2024/7/22 8:7:30,63.2,26.11,322.69,1902.94,3803.71,65.38,24.05,477,230,1
463998,1721635652, 2024/7/22 8:7:32,63.24,26.12,322.69,1903.31,3808.59,65.38,24.05,477,231,1
465998,1721635654, 2024/7/22 8:7:34,63.19,26.13,322.69,1903.31,3808.59,65.38,24.05,477,232,1
467999,1721635656, 2024/7/22 8:7:36,63.11,26.15,322.69,1903.5,3803.71,65.38,24.05,477,233,1
469999,1721635658, 2024/7/22 8:7:38,63.13,26.17,322.69,1903.88,3803.71,65.38,24.05,477,234,1
471999,1721635660, 2024/7/22 8:7:40,63.14,26.17,322.69,1904.06,3808.59,65.38,24.05,477,235,1
474000,1721635662, 2024/7/22 8:7:42,63.15,26.19,322.69,1904.25,3808.59,65.38,24.05,477,236,1
476000,1721635664, 2024/7/22 8:7:44,63.17,26.19,322.88,1904.44,3808.59,65.38,24.05,477,237,1
477999,1721635666, 2024/7/22 8:7:46,63.25,26.21,322.69,1904.63,3803.71,65.38,24.05,477,238,1
480000,1721635668, 2024/7/22 8:7:48,63.26,26.23,322.88,1905,3808.59,65.38,24.05,477,239,1
481999,1721635670, 2024/7/22 8:7:50,63.31,26.25,322.88,1905,3813.48,65.38,24.05,477,240,1
483999,1721635672, 2024/7/22 8:7:52,63.36,26.27,322.69,1905.19,3808.59,65.38,24.05,477,241,1
485999,1721635674, 2024/7/22 8:7:54,63.38,26.3,322.88,1905.56,3808.59,65.38,24.05,477,242,1
488000,1721635676, 2024/7/22 8:7:56,63.38,26.28,322.88,1905.75,3808.59,65.38,24.05,477,243,1
