
SN: 20240005
Software version: 3.0

millis,stampunix,datetime,RH,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle
49999, 1723536261, 2024/8/13 8:4:21, 60.43, 20.84, 207.56, 1820.81, 3818.36, 0.00, 0.00, 0.00, 24, 1
51998, 1723536263, 2024/8/13 8:4:23, 60.33, 20.82, 208.88, 1821.19, 3808.59, 0.00, 0.00, 0.00, 25, 1
53999, 1723536265, 2024/8/13 8:4:25, 59.96, 20.87, 210.19, 1821.56, 3813.48, 0.00, 0.00, 0.00, 26, 1
55999, 1723536267, 2024/8/13 8:4:27, 59.69, 20.86, 211.50, 1822.13, 3828.12, 0.00, 0.00, 0.00, 27, 1
57999, 1723536269, 2024/8/13 8:4:29, 59.44, 20.88, 212.81, 1822.50, 3818.36, 0.00, 0.00, 0.00, 28, 1
59999, 1723536271, 2024/8/13 8:4:31, 59.24, 20.88, 214.13, 1823.06, 3828.12, 0.00, 0.00, 0.00, 29, 1
61999, 1723536273, 2024/8/13 8:4:33, 59.07, 20.91, 215.44, 1823.44, 3828.12, 0.00, 0.00, 0.00, 30, 1
64000, 1723536275, 2024/8/13 8:4:35, 59.00, 20.93, 216.94, 1823.81, 3813.48, 0.00, 0.00, 0.00, 31, 1
65999, 1723536277, 2024/8/13 8:4:37, 58.94, 20.94, 218.25, 1824.56, 3813.48, 0.00, 0.00, 0.00, 32, 1
67999, 1723536279, 2024/8/13 8:4:39, 59.01, 20.95, 219.56, 1825.13, 3818.36, 0.00, 0.00, 0.00, 33, 1
69999, 1723536281, 2024/8/13 8:4:41, 59.13, 20.97, 220.88, 1825.69, 3813.48, 0.00, 0.00, 0.00, 34, 1
71999, 1723536283, 2024/8/13 8:4:43, 59.13, 20.97, 222.00, 1826.06, 3818.36, 0.00, 0.00, 0.00, 35, 1
73999, 1723536285, 2024/8/13 8:4:45, 59.06, 20.97, 223.31, 1826.44, 3823.24, 0.00, 0.00, 0.00, 36, 1
75999, 1723536287, 2024/8/13 8:4:47, 59.11, 21.01, 224.44, 1827.19, 3823.24, 0.00, 0.00, 0.00, 37, 1
77999, 1723536289, 2024/8/13 8:4:49, 59.14, 21.05, 225.75, 1827.56, 3813.48, 0.00, 0.00, 0.00, 38, 1
80000, 1723536291, 2024/8/13 8:4:51, 59.13, 21.05, 226.88, 1828.13, 3818.36, 0.00, 0.00, 0.00, 39, 1
81998, 1723536293, 2024/8/13 8:4:53, 59.05, 21.07, 228.19, 1828.88, 3828.12, 0.00, 0.00, 0.00, 40, 1
83999, 1723536295, 2024/8/13 8:4:55, 59.04, 21.07, 229.31, 1829.44, 3813.48, 0.00, 0.00, 0.00, 41, 1
85999, 1723536297, 2024/8/13 8:4:57, 58.97, 21.07, 230.81, 1830.19, 3808.59, 0.00, 0.00, 0.00, 42, 1
87999, 1723536299, 2024/8/13 8:4:59, 58.93, 21.10, 231.94, 1830.75, 3823.24, 0.00, 0.00, 0.00, 43, 1
89999, 1723536301, 2024/8/13 8:5:1, 58.98, 21.11, 233.06, 1831.31, 3818.36, 0.00, 0.00, 0.00, 44, 1
92000, 1723536303, 2024/8/13 8:5:3, 58.97, 21.13, 234.19, 1832.06, 3823.24, 0.00, 0.00, 0.00, 45, 1
93999, 1723536305, 2024/8/13 8:5:5, 58.89, 21.15, 235.50, 1832.63, 3828.12, 0.00, 0.00, 0.00, 46, 1
96000, 1723536307, 2024/8/13 8:5:7, 58.72, 21.16, 236.63, 1833.19, 3818.36, 0.00, 0.00, 0.00, 47, 1
97999, 1723536309, 2024/8/13 8:5:9, 58.65, 21.17, 237.75, 1833.75, 3828.12, 0.00, 0.00, 0.00, 48, 1
100000, 1723536311, 2024/8/13 8:5:11, 58.58, 21.18, 238.69, 1834.69, 3837.89, 0.00, 0.00, 0.00, 49, 1
101999, 1723536313, 2024/8/13 8:5:13, 58.52, 21.22, 239.81, 1835.06, 3813.48, 0.00, 0.00, 0.00, 50, 1
103999, 1723536315, 2024/8/13 8:5:15, 58.45, 21.21, 240.94, 1835.63, 3823.24, 0.00, 0.00, 0.00, 51, 1
105999, 1723536317, 2024/8/13 8:5:17, 58.41, 21.23, 242.06, 1836.38, 3828.12, 0.00, 0.00, 0.00, 52, 1
107999, 1723536319, 2024/8/13 8:5:19, 58.40, 21.25, 243.00, 1836.94, 3823.24, 0.00, 0.00, 0.00, 53, 1
109999, 1723536321, 2024/8/13 8:5:21, 58.42, 21.28, 244.13, 1837.88, 3813.48, 0.00, 0.00, 0.00, 54, 1
111998, 1723536323, 2024/8/13 8:5:23, 58.39, 21.30, 245.06, 1838.44, 3828.12, 0.00, 0.00, 0.00, 55, 1
113999, 1723536325, 2024/8/13 8:5:25, 58.39, 21.30, 246.00, 1839.00, 3823.24, 0.00, 0.00, 0.00, 56, 1
115999, 1723536327, 2024/8/13 8:5:27, 58.36, 21.34, 246.94, 1839.75, 3823.24, 0.00, 0.00, 0.00, 57, 1
118000, 1723536329, 2024/8/13 8:5:29, 58.30, 21.35, 247.88, 1840.50, 3833.01, 0.00, 0.00, 0.00, 58, 1
119999, 1723536331, 2024/8/13 8:5:31, 58.24, 21.38, 248.81, 1841.06, 3823.24, 0.00, 0.00, 0.00, 59, 1
121999, 1723536333, 2024/8/13 8:5:33, 58.11, 21.40, 249.56, 1841.81, 3813.48, 0.00, 0.00, 0.00, 60, 1
123999, 1723536335, 2024/8/13 8:5:35, 58.00, 21.39, 250.50, 1842.38, 3813.48, 0.00, 0.00, 0.00, 61, 1
125999, 1723536337, 2024/8/13 8:5:37, 57.95, 21.45, 251.44, 1842.94, 3823.24, 0.00, 0.00, 0.00, 62, 1
127998, 1723536339, 2024/8/13 8:5:39, 57.90, 21.47, 252.19, 1843.69, 3818.36, 0.00, 0.00, 0.00, 63, 1
129998, 1723536341, 2024/8/13 8:5:41, 57.83, 21.47, 253.13, 1844.44, 3828.12, 0.00, 0.00, 0.00, 64, 1
131999, 1723536343, 2024/8/13 8:5:43, 57.71, 21.52, 253.87, 1845.00, 3818.36, 0.00, 0.00, 0.00, 65, 1
133999, 1723536345, 2024/8/13 8:5:45, 57.64, 21.52, 254.81, 1845.56, 3828.12, 0.00, 0.00, 0.00, 66, 1
135999, 1723536347, 2024/8/13 8:5:47, 57.57, 21.56, 255.56, 1846.31, 3833.01, 0.00, 0.00, 0.00, 67, 1
137999, 1723536349, 2024/8/13 8:5:49, 57.53, 21.57, 256.31, 1847.06, 3818.36, 0.00, 0.00, 0.00, 68, 1
139999, 1723536351, 2024/8/13 8:5:51, 57.44, 21.58, 257.06, 1847.81, 3813.48, 0.00, 0.00, 0.00, 69, 1
142000, 1723536353, 2024/8/13 8:5:53, 57.37, 21.60, 258.00, 1848.38, 3823.24, 0.00, 0.00, 0.00, 70, 1
144000, 1723536355, 2024/8/13 8:5:55, 57.28, 21.62, 258.75, 1849.13, 3837.89, 0.00, 0.00, 0.00, 71, 1
145998, 1723536357, 2024/8/13 8:5:57, 57.21, 21.64, 259.50, 1849.69, 3803.71, 0.00, 0.00, 0.00, 72, 1
147999, 1723536359, 2024/8/13 8:5:59, 57.12, 21.69, 260.25, 1850.44, 3823.24, 0.00, 0.00, 0.00, 73, 1
149999, 1723536361, 2024/8/13 8:6:1, 56.99, 21.67, 260.81, 1851.19, 3828.12, 0.00, 0.00, 0.00, 74, 1
151999, 1723536363, 2024/8/13 8:6:3, 56.88, 21.73, 261.56, 1851.94, 3813.48, 0.00, 0.00, 0.00, 75, 1
153999, 1723536365, 2024/8/13 8:6:5, 56.84, 21.74, 262.13, 1852.50, 3823.24, 0.00, 0.00, 0.00, 76, 1
155999, 1723536367, 2024/8/13 8:6:7, 56.76, 21.73, 262.88, 1853.25, 3833.01, 0.00, 0.00, 0.00, 77, 1
157999, 1723536369, 2024/8/13 8:6:9, 56.72, 21.76, 263.44, 1853.81, 3833.01, 0.00, 0.00, 0.00, 78, 1
159998, 1723536371, 2024/8/13 8:6:11, 56.72, 21.79, 264.00, 1854.56, 3823.24, 0.00, 0.00, 0.00, 79, 1
161999, 1723536373, 2024/8/13 8:6:13, 56.69, 21.84, 264.75, 1855.31, 3828.12, 0.00, 0.00, 0.00, 80, 1
163999, 1723536375, 2024/8/13 8:6:15, 56.61, 21.85, 265.31, 1856.06, 3818.36, 0.00, 0.00, 0.00, 81, 1
165999, 1723536377, 2024/8/13 8:6:17, 56.52, 21.86, 265.88, 1856.63, 3818.36, 0.00, 0.00, 0.00, 82, 1
167999, 1723536379, 2024/8/13 8:6:19, 56.43, 21.88, 266.63, 1857.19, 3823.24, 0.00, 0.00, 0.00, 83, 1
169999, 1723536381, 2024/8/13 8:6:21, 56.33, 21.91, 267.19, 1857.94, 3828.12, 0.00, 0.00, 0.00, 84, 1
171999, 1723536383, 2024/8/13 8:6:23, 56.17, 21.92, 267.75, 1858.50, 3828.12, 0.00, 0.00, 0.00, 85, 1
173999, 1723536385, 2024/8/13 8:6:25, 56.03, 21.95, 268.31, 1859.25, 3823.24, 0.00, 0.00, 0.00, 86, 1
176000, 1723536387, 2024/8/13 8:6:27, 55.92, 21.97, 268.88, 1860.00, 3823.24, 0.00, 0.00, 0.00, 87, 1
177999, 1723536389, 2024/8/13 8:6:29, 55.85, 21.99, 269.44, 1860.56, 3823.24, 0.00, 0.00, 0.00, 88, 1
179999, 1723536391, 2024/8/13 8:6:31, 55.83, 22.01, 270.00, 1861.50, 3828.12, 0.00, 0.00, 0.00, 89, 1
181999, 1723536393, 2024/8/13 8:6:33, 55.79, 22.03, 270.56, 1862.06, 3828.12, 0.00, 0.00, 0.00, 90, 1
183999, 1723536395, 2024/8/13 8:6:35, 55.79, 22.05, 270.94, 1863.00, 3818.36, 0.00, 0.00, 0.00, 91, 1
185999, 1723536397, 2024/8/13 8:6:37, 55.73, 22.06, 271.50, 1863.38, 3823.24, 0.00, 0.00, 0.00, 92, 1
187999, 1723536399, 2024/8/13 8:6:39, 55.72, 22.08, 272.06, 1864.13, 3837.89, 0.00, 0.00, 0.00, 93, 1
189999, 1723536401, 2024/8/13 8:6:41, 55.70, 22.14, 272.44, 1864.50, 3823.24, 0.00, 0.00, 0.00, 94, 1
191998, 1723536403, 2024/8/13 8:6:43, 55.69, 22.16, 272.81, 1865.06, 3823.24, 0.00, 0.00, 0.00, 95, 1
193999, 1723536405, 2024/8/13 8:6:45, 55.65, 22.20, 273.38, 1865.44, 3823.24, 0.00, 0.00, 0.00, 96, 1
195999, 1723536407, 2024/8/13 8:6:47, 55.58, 22.23, 273.56, 1866.00, 3818.36, 0.00, 0.00, 0.00, 97, 1
197998, 1723536409, 2024/8/13 8:6:49, 55.51, 22.25, 273.94, 1866.56, 3837.89, 0.00, 0.00, 0.00, 98, 1
200000, 1723536411, 2024/8/13 8:6:51, 55.35, 22.32, 274.31, 1867.13, 3813.48, 0.00, 0.00, 0.00, 99, 1
201999, 1723536413, 2024/8/13 8:6:53, 55.29, 22.32, 274.69, 1867.88, 3823.24, 0.00, 0.00, 0.00, 100, 1
203999, 1723536415, 2024/8/13 8:6:55, 55.14, 22.37, 274.88, 1868.25, 3833.01, 0.00, 0.00, 0.00, 101, 1
205999, 1723536417, 2024/8/13 8:6:57, 55.07, 22.40, 275.25, 1868.63, 3818.36, 0.00, 0.00, 0.00, 102, 1
208000, 1723536419, 2024/8/13 8:6:59, 54.93, 22.46, 275.63, 1869.00, 3818.36, 0.00, 0.00, 0.00, 103, 1
209999, 1723536421, 2024/8/13 8:7:1, 54.81, 22.48, 276.00, 1869.56, 3813.48, 0.00, 0.00, 0.00, 104, 1
211999, 1723536423, 2024/8/13 8:7:3, 54.73, 22.51, 276.19, 1869.94, 3833.01, 0.00, 0.00, 0.00, 105, 1
214000, 1723536425, 2024/8/13 8:7:5, 54.60, 22.53, 276.56, 1870.31, 3818.36, 0.00, 0.00, 0.00, 106, 1
215999, 1723536427, 2024/8/13 8:7:7, 54.55, 22.59, 276.94, 1870.88, 3828.12, 0.00, 0.00, 0.00, 107, 1
217999, 1723536429, 2024/8/13 8:7:9, 54.48, 22.63, 277.13, 1871.63, 3823.24, 0.00, 0.00, 0.00, 108, 1
220000, 1723536431, 2024/8/13 8:7:11, 54.43, 22.64, 277.50, 1872.00, 3813.48, 0.00, 0.00, 0.00, 109, 1
221999, 1723536433, 2024/8/13 8:7:13, 54.36, 22.68, 277.69, 1872.56, 3818.36, 0.00, 0.00, 0.00, 110, 1
224000, 1723536435, 2024/8/13 8:7:15, 54.30, 22.71, 278.06, 1873.13, 3818.36, 0.00, 0.00, 0.00, 111, 1
225998, 1723536437, 2024/8/13 8:7:17, 54.19, 22.74, 278.44, 1873.69, 3818.36, 0.00, 0.00, 0.00, 112, 1
227999, 1723536439, 2024/8/13 8:7:19, 54.11, 22.76, 278.81, 1874.25, 3813.48, 0.00, 0.00, 0.00, 113, 1
229999, 1723536441, 2024/8/13 8:7:21, 54.00, 22.77, 279.19, 1874.81, 3842.77, 0.00, 0.00, 0.00, 114, 1
232000, 1723536443, 2024/8/13 8:7:23, 53.92, 22.79, 279.38, 1875.56, 3828.12, 0.00, 0.00, 0.00, 115, 1
233999, 1723536445, 2024/8/13 8:7:25, 53.80, 22.82, 279.75, 1875.94, 3818.36, 0.00, 0.00, 0.00, 116, 1
236000, 1723536447, 2024/8/13 8:7:27, 53.74, 22.85, 280.13, 1876.69, 3842.77, 0.00, 0.00, 0.00, 117, 1
237999, 1723536449, 2024/8/13 8:7:29, 53.62, 22.86, 280.50, 1877.25, 3823.24, 0.00, 0.00, 0.00, 118, 1
240000, 1723536451, 2024/8/13 8:7:31, 53.56, 22.88, 280.88, 1878.00, 3833.01, 0.00, 0.00, 0.00, 119, 1
241999, 1723536453, 2024/8/13 8:7:33, 53.52, 22.92, 281.06, 1878.56, 3813.48, 0.00, 0.00, 0.00, 120, 1
243999, 1723536455, 2024/8/13 8:7:35, 53.39, 22.93, 281.44, 1879.13, 3818.36, 0.00, 0.00, 0.00, 121, 1
245999, 1723536457, 2024/8/13 8:7:37, 53.32, 22.96, 281.81, 1879.50, 3823.24, 0.00, 0.00, 0.00, 122, 1
247998, 1723536459, 2024/8/13 8:7:39, 53.30, 22.97, 282.19, 1879.88, 3818.36, 0.00, 0.00, 0.00, 123, 1
249999, 1723536461, 2024/8/13 8:7:41, 53.29, 22.99, 282.38, 1880.44, 3828.12, 0.00, 0.00, 0.00, 124, 1
252000, 1723536463, 2024/8/13 8:7:43, 53.24, 23.03, 282.75, 1880.81, 3833.01, 0.00, 0.00, 0.00, 125, 1
253999, 1723536465, 2024/8/13 8:7:45, 53.22, 23.04, 282.94, 1881.56, 3833.01, 0.00, 0.00, 0.00, 126, 1
255998, 1723536467, 2024/8/13 8:7:47, 53.15, 23.07, 283.31, 1881.94, 3828.12, 0.00, 0.00, 0.00, 127, 1
257999, 1723536469, 2024/8/13 8:7:49, 53.08, 23.09, 283.50, 1882.31, 3828.12, 0.00, 0.00, 0.00, 128, 1
259999, 1723536471, 2024/8/13 8:7:51, 53.07, 23.14, 283.88, 1882.69, 3818.36, 0.00, 0.00, 0.00, 129, 1
261999, 1723536473, 2024/8/13 8:7:53, 53.03, 23.14, 284.25, 1883.25, 3828.12, 0.00, 0.00, 0.00, 130, 1
263999, 1723536475, 2024/8/13 8:7:55, 52.95, 23.16, 284.44, 1883.63, 3818.36, 0.00, 0.00, 0.00, 131, 1
265999, 1723536477, 2024/8/13 8:7:57, 52.91, 23.22, 284.81, 1884.19, 3818.36, 0.00, 0.00, 0.00, 132, 1
267999, 1723536479, 2024/8/13 8:7:59, 52.86, 23.20, 285.00, 1884.75, 3818.36, 0.00, 0.00, 0.00, 133, 1
269999, 1723536481, 2024/8/13 8:8:1, 52.76, 23.22, 285.38, 1885.13, 3823.24, 0.00, 0.00, 0.00, 134, 1
272000, 1723536483, 2024/8/13 8:8:3, 52.69, 23.26, 285.56, 1885.88, 3828.12, 0.00, 0.00, 0.00, 135, 1
273998, 1723536485, 2024/8/13 8:8:5, 52.62, 23.26, 285.94, 1886.44, 3823.24, 0.00, 0.00, 0.00, 136, 1
275999, 1723536487, 2024/8/13 8:8:7, 52.56, 23.30, 286.13, 1886.81, 3818.36, 0.00, 0.00, 0.00, 137, 1
277999, 1723536489, 2024/8/13 8:8:9, 52.52, 23.31, 286.50, 1887.00, 3818.36, 0.00, 0.00, 0.00, 138, 1
279999, 1723536491, 2024/8/13 8:8:11, 52.49, 23.35, 286.69, 1887.56, 3813.48, 0.00, 0.00, 0.00, 139, 1
281999, 1723536493, 2024/8/13 8:8:13, 52.45, 23.35, 286.88, 1888.13, 3823.24, 0.00, 0.00, 0.00, 140, 1
283999, 1723536495, 2024/8/13 8:8:15, 52.42, 23.38, 287.25, 1888.50, 3823.24, 0.00, 0.00, 0.00, 141, 1
285999, 1723536497, 2024/8/13 8:8:17, 52.34, 23.38, 287.44, 1889.06, 3813.48, 0.00, 0.00, 0.00, 142, 1
288000, 1723536499, 2024/8/13 8:8:19, 52.38, 23.40, 287.63, 1889.81, 3828.12, 0.00, 0.00, 0.00, 143, 1
289999, 1723536501, 2024/8/13 8:8:21, 52.36, 23.43, 288.00, 1890.19, 3823.24, 0.00, 0.00, 0.00, 144, 1
291999, 1723536503, 2024/8/13 8:8:23, 52.29, 23.46, 288.19, 1890.75, 3818.36, 0.00, 0.00, 0.00, 145, 1
293999, 1723536505, 2024/8/13 8:8:25, 52.20, 23.48, 288.38, 1891.31, 3833.01, 0.00, 0.00, 0.00, 146, 1
295999, 1723536507, 2024/8/13 8:8:27, 52.22, 23.50, 288.75, 1891.88, 3823.24, 0.00, 0.00, 0.00, 147, 1
297999, 1723536509, 2024/8/13 8:8:29, 52.19, 23.52, 288.94, 1892.25, 3828.12, 0.00, 0.00, 0.00, 148, 1
299999, 1723536511, 2024/8/13 8:8:31, 52.11, 23.54, 289.13, 1892.81, 3833.01, 0.00, 0.00, 0.00, 149, 1
301999, 1723536513, 2024/8/13 8:8:33, 52.03, 23.54, 289.31, 1893.19, 3833.01, 0.00, 0.00, 0.00, 150, 1
304000, 1723536515, 2024/8/13 8:8:35, 52.05, 23.59, 289.50, 1893.75, 3823.24, 0.00, 0.00, 0.00, 151, 1
305999, 1723536517, 2024/8/13 8:8:37, 52.02, 23.60, 289.69, 1894.13, 3833.01, 0.00, 0.00, 0.00, 152, 1
307998, 1723536519, 2024/8/13 8:8:39, 51.97, 23.63, 289.88, 1894.50, 3833.01, 0.00, 0.00, 0.00, 153, 1
309999, 1723536521, 2024/8/13 8:8:41, 51.89, 23.64, 290.06, 1895.06, 3833.01, 0.00, 0.00, 0.00, 154, 1
311999, 1723536523, 2024/8/13 8:8:43, 51.84, 23.68, 290.25, 1895.25, 3823.24, 0.00, 0.00, 0.00, 155, 1
313999, 1723536525, 2024/8/13 8:8:45, 51.83, 23.68, 290.44, 1895.63, 3828.12, 0.00, 0.00, 0.00, 156, 1
315999, 1723536527, 2024/8/13 8:8:47, 51.79, 23.74, 290.63, 1896.00, 3823.24, 0.00, 0.00, 0.00, 157, 1
317999, 1723536529, 2024/8/13 8:8:49, 51.71, 23.76, 290.63, 1896.19, 3818.36, 0.00, 0.00, 0.00, 158, 1
320000, 1723536531, 2024/8/13 8:8:51, 51.72, 23.81, 290.81, 1896.00, 3828.12, 0.00, 0.00, 0.00, 159, 1
321998, 1723536533, 2024/8/13 8:8:53, 51.90, 23.75, 290.63, 1895.81, 3818.36, 0.00, 0.00, 0.00, 160, 1
323999, 1723536535, 2024/8/13 8:8:55, 52.06, 23.80, 290.44, 1895.81, 3808.59, 0.00, 0.00, 0.00, 161, 1
325999, 1723536537, 2024/8/13 8:8:57, 51.98, 23.74, 290.25, 1895.25, 3818.36, 0.00, 0.00, 0.00, 162, 1
327999, 1723536539, 2024/8/13 8:8:59, 51.75, 23.80, 290.06, 1894.13, 3813.48, 0.00, 0.00, 0.00, 163, 1
329999, 1723536541, 2024/8/13 8:9:1, 51.31, 23.77, 289.88, 1893.56, 3828.12, 0.00, 0.00, 0.00, 164, 1
331999, 1723536543, 2024/8/13 8:9:3, 51.00, 23.75, 289.50, 1892.81, 3823.24, 0.00, 0.00, 0.00, 165, 1
333999, 1723536545, 2024/8/13 8:9:5, 50.65, 23.78, 289.31, 1892.25, 3833.01, 0.00, 0.00, 0.00, 166, 1
336000, 1723536547, 2024/8/13 8:9:7, 50.40, 23.81, 288.94, 1891.69, 3818.36, 0.00, 0.00, 0.00, 167, 1
337999, 1723536549, 2024/8/13 8:9:9, 50.27, 23.83, 288.75, 1891.88, 3823.24, 0.00, 0.00, 0.00, 168, 1
339999, 1723536551, 2024/8/13 8:9:11, 50.12, 23.83, 288.38, 1892.06, 3818.36, 0.00, 0.00, 0.00, 169, 1
341999, 1723536553, 2024/8/13 8:9:13, 50.16, 23.82, 288.00, 1892.81, 3828.12, 0.00, 0.00, 0.00, 170, 1
344000, 1723536555, 2024/8/13 8:9:15, 50.27, 23.83, 287.81, 1893.19, 3833.01, 0.00, 0.00, 0.00, 171, 1
345999, 1723536557, 2024/8/13 8:9:17, 50.37, 23.80, 287.63, 1893.94, 3823.24, 0.00, 0.00, 0.00, 172, 1
347999, 1723536559, 2024/8/13 8:9:19, 50.38, 23.78, 287.25, 1894.50, 3823.24, 0.00, 0.00, 0.00, 173, 1
350000, 1723536561, 2024/8/13 8:9:21, 50.28, 23.80, 286.88, 1894.69, 3823.24, 0.00, 0.00, 0.00, 174, 1
351998, 1723536563, 2024/8/13 8:9:23, 50.29, 23.82, 286.69, 1895.25, 3828.12, 0.00, 0.00, 0.00, 175, 1
353999, 1723536565, 2024/8/13 8:9:25, 50.27, 23.83, 286.50, 1895.63, 3828.12, 0.00, 0.00, 0.00, 176, 1
355999, 1723536567, 2024/8/13 8:9:27, 50.28, 23.87, 286.50, 1895.25, 3833.01, 0.00, 0.00, 0.00, 177, 1
357999, 1723536569, 2024/8/13 8:9:29, 50.29, 23.88, 286.50, 1895.44, 3823.24, 0.00, 0.00, 0.00, 178, 1
359999, 1723536571, 2024/8/13 8:9:31, 50.38, 23.84, 286.69, 1895.44, 3823.24, 0.00, 0.00, 0.00, 179, 1
362000, 1723536573, 2024/8/13 8:9:33, 50.49, 23.87, 286.69, 1895.63, 3818.36, 0.00, 0.00, 0.00, 180, 1
363999, 1723536575, 2024/8/13 8:9:35, 50.58, 23.84, 286.88, 1896.00, 3823.24, 0.00, 0.00, 0.00, 181, 1
366000, 1723536577, 2024/8/13 8:9:37, 50.67, 23.90, 286.88, 1896.00, 3823.24, 0.00, 0.00, 0.00, 182, 1
368000, 1723536579, 2024/8/13 8:9:39, 50.69, 23.85, 287.06, 1896.00, 3833.01, 0.00, 0.00, 0.00, 183, 1
369999, 1723536581, 2024/8/13 8:9:41, 50.67, 23.82, 287.25, 1896.38, 3833.01, 0.00, 0.00, 0.00, 184, 1
371999, 1723536583, 2024/8/13 8:9:43, 50.64, 23.85, 287.63, 1896.38, 3828.12, 0.00, 0.00, 0.00, 185, 1
373999, 1723536585, 2024/8/13 8:9:45, 50.72, 23.90, 288.00, 1896.94, 3833.01, 0.00, 0.00, 0.00, 186, 1
375999, 1723536587, 2024/8/13 8:9:47, 50.65, 23.87, 288.19, 1897.50, 3813.48, 0.00, 0.00, 0.00, 187, 1
377999, 1723536589, 2024/8/13 8:9:49, 50.77, 23.87, 288.19, 1897.31, 3833.01, 0.00, 0.00, 0.00, 188, 1
380000, 1723536591, 2024/8/13 8:9:51, 50.86, 23.86, 288.38, 1897.13, 3828.12, 0.00, 0.00, 0.00, 189, 1
381999, 1723536593, 2024/8/13 8:9:53, 50.81, 23.89, 288.38, 1896.94, 3828.12, 0.00, 0.00, 0.00, 190, 1
384000, 1723536595, 2024/8/13 8:9:55, 50.86, 23.86, 288.19, 1896.75, 3828.12, 0.00, 0.00, 0.00, 191, 1
385999, 1723536597, 2024/8/13 8:9:57, 50.85, 23.86, 288.19, 1897.31, 3823.24, 0.00, 0.00, 0.00, 192, 1
387999, 1723536599, 2024/8/13 8:9:59, 50.81, 23.88, 288.00, 1897.13, 3823.24, 0.00, 0.00, 0.00, 193, 1
389999, 1723536601, 2024/8/13 8:10:1, 50.79, 23.85, 287.81, 1897.31, 3818.36, 0.00, 0.00, 0.00, 194, 1
